"id","symbol","signal","work","work_spot","created_at","updated_at","deleted_at"
"27684","XRPUSDT","sell","1","1","2025-10-01 09:57:02","2025-10-01 09:57:05",""
"27688","XRPUSDT","sell","1","1","2025-10-01 10:12:00","2025-10-01 10:12:05",""
"27697","XRPUSDT","sell","1","1","2025-10-01 10:56:01","2025-10-01 10:56:06",""
"27708","XRPUSDT","buy","1","1","2025-10-01 12:05:07","2025-10-01 12:05:12",""
"27709","XRPUSDT","buy","1","1","2025-10-01 12:07:09","2025-10-01 12:07:12",""
"27724","XRPUSDT","buy","1","1","2025-10-01 12:45:05","2025-10-01 12:45:10",""
"27725","XRPUSDT","buy","1","1","2025-10-01 12:46:01","2025-10-01 12:46:04",""
"27728","XRPUSDT","buy","1","1","2025-10-01 12:49:02","2025-10-01 12:49:05",""
"27733","XRPUSDT","sell","1","1","2025-10-01 13:02:04","2025-10-01 13:02:08",""
"27736","XRPUSDT","sell","1","1","2025-10-01 13:04:00","2025-10-01 13:04:04",""
"27751","XRPUSDT","sell","1","1","2025-10-01 13:34:01","2025-10-01 13:34:10",""
"27752","XRPUSDT","buy","1","1","2025-10-01 13:56:04","2025-10-01 13:56:09",""
"27755","XRPUSDT","sell","1","1","2025-10-01 14:08:01","2025-10-01 14:08:07",""
"27771","XRPUSDT","buy","1","1","2025-10-01 15:09:00","2025-10-01 15:09:05",""
"27774","XRPUSDT","buy","1","1","2025-10-01 15:16:06","2025-10-01 15:16:10",""
"27776","XRPUSDT","buy","1","1","2025-10-01 15:17:00","2025-10-01 15:17:04",""
"27782","XRPUSDT","buy","1","1","2025-10-01 15:20:05","2025-10-01 15:20:09",""
"27785","XRPUSDT","buy","1","1","2025-10-01 15:22:01","2025-10-01 15:22:06",""
"27787","XRPUSDT","buy","1","1","2025-10-01 15:23:01","2025-10-01 15:23:05",""
"27789","XRPUSDT","buy","1","1","2025-10-01 15:24:00","2025-10-01 15:24:03",""
"27794","XRPUSDT","sell","1","1","2025-10-01 15:43:04","2025-10-01 15:43:09",""
"27798","XRPUSDT","buy","1","1","2025-10-01 15:49:00","2025-10-01 15:49:05",""
"27800","XRPUSDT","sell","1","1","2025-10-01 16:11:01","2025-10-01 16:11:06",""
"27801","XRPUSDT","sell","1","1","2025-10-01 16:13:01","2025-10-01 16:13:05",""
"27803","XRPUSDT","sell","1","1","2025-10-01 16:16:02","2025-10-01 16:16:08",""
"27817","XRPUSDT","sell","1","1","2025-10-01 17:09:00","2025-10-01 17:09:06",""
"27819","XRPUSDT","sell","1","1","2025-10-01 17:21:01","2025-10-01 17:21:05",""
"27820","XRPUSDT","sell","1","1","2025-10-01 17:22:01","2025-10-01 17:22:05",""
"27827","XRPUSDT","sell","1","1","2025-10-01 17:35:01","2025-10-01 17:35:05",""
"27829","XRPUSDT","sell","1","1","2025-10-01 17:38:00","2025-10-01 17:38:05",""
"27832","XRPUSDT","sell","1","1","2025-10-01 17:52:00","2025-10-01 17:52:06",""
"27839","XRPUSDT","sell","1","1","2025-10-01 18:42:00","2025-10-01 18:42:05",""
"27840","XRPUSDT","sell","1","1","2025-10-01 18:44:00","2025-10-01 18:44:04",""
"27841","XRPUSDT","sell","1","1","2025-10-01 18:45:02","2025-10-01 18:45:05",""
"27842","XRPUSDT","sell","1","1","2025-10-01 18:46:00","2025-10-01 18:46:04",""
"27857","XRPUSDT","buy","1","1","2025-10-01 19:14:00","2025-10-01 19:14:05",""
"27870","XRPUSDT","sell","1","1","2025-10-01 19:50:01","2025-10-01 19:50:06",""
"27875","XRPUSDT","sell","1","1","2025-10-01 20:26:00","2025-10-01 20:26:04",""
"27895","XRPUSDT","buy","1","1","2025-10-01 21:04:01","2025-10-01 21:04:04",""
"27896","XRPUSDT","buy","1","1","2025-10-01 21:08:01","2025-10-01 21:08:04",""
"27906","XRPUSDT","sell","1","1","2025-10-01 22:06:01","2025-10-01 22:06:05",""
"27924","XRPUSDT","buy","1","1","2025-10-01 22:50:04","2025-10-01 22:50:11",""
"27937","XRPUSDT","sell","1","1","2025-10-01 23:37:00","2025-10-01 23:37:04",""
"27950","XRPUSDT","buy","1","1","2025-10-02 00:09:01","2025-10-02 00:09:05",""
"27958","XRPUSDT","buy","1","1","2025-10-02 00:48:01","2025-10-02 00:48:05",""
"27959","XRPUSDT","buy","1","1","2025-10-02 00:49:02","2025-10-02 00:49:05",""
"27960","XRPUSDT","buy","1","1","2025-10-02 00:50:06","2025-10-02 00:50:09",""
"27961","XRPUSDT","buy","1","1","2025-10-02 00:51:04","2025-10-02 00:51:07",""
"27962","XRPUSDT","buy","1","1","2025-10-02 00:55:01","2025-10-02 00:55:04",""
"27964","XRPUSDT","buy","1","1","2025-10-02 00:56:03","2025-10-02 00:56:06",""
"27969","XRPUSDT","sell","1","1","2025-10-02 01:25:02","2025-10-02 01:25:05",""
"27976","XRPUSDT","buy","1","1","2025-10-02 01:47:00","2025-10-02 01:47:04",""
"27995","XRPUSDT","buy","1","1","2025-10-02 02:55:01","2025-10-02 02:55:06",""
"27999","XRPUSDT","sell","1","1","2025-10-02 03:31:05","2025-10-02 03:31:10",""
"28002","XRPUSDT","sell","1","1","2025-10-02 03:36:02","2025-10-02 03:36:05",""
"28015","XRPUSDT","sell","1","1","2025-10-02 04:19:00","2025-10-02 04:19:04",""
"28016","XRPUSDT","sell","1","1","2025-10-02 04:20:01","2025-10-02 04:20:04",""
"28018","XRPUSDT","sell","1","1","2025-10-02 04:23:11","2025-10-02 04:23:15",""
"28019","XRPUSDT","sell","1","1","2025-10-02 04:24:06","2025-10-02 04:24:09",""
"28027","XRPUSDT","sell","1","1","2025-10-02 04:43:05","2025-10-02 04:43:08",""
"28031","XRPUSDT","sell","1","1","2025-10-02 04:49:02","2025-10-02 04:49:05",""
"28034","XRPUSDT","sell","1","1","2025-10-02 04:58:01","2025-10-02 04:58:04",""
"28036","XRPUSDT","sell","1","1","2025-10-02 05:00:04","2025-10-02 05:00:08",""
"28047","XRPUSDT","buy","1","1","2025-10-02 05:38:12","2025-10-02 05:38:16",""
"28048","XRPUSDT","buy","1","1","2025-10-02 05:39:03","2025-10-02 05:39:07",""
"28062","XRPUSDT","sell","1","1","2025-10-02 06:02:07","2025-10-02 06:02:11",""
"28063","XRPUSDT","buy","1","1","2025-10-02 06:12:02","2025-10-02 06:12:07",""
"28065","XRPUSDT","buy","1","1","2025-10-02 06:13:06","2025-10-02 06:13:09",""
"28067","XRPUSDT","buy","1","1","2025-10-02 06:23:09","2025-10-02 06:23:14",""
"28069","XRPUSDT","buy","1","1","2025-10-02 06:25:16","2025-10-02 06:25:18",""
"28077","XRPUSDT","buy","1","1","2025-10-02 06:58:06","2025-10-02 06:58:12",""
"28078","XRPUSDT","buy","1","1","2025-10-02 06:59:03","2025-10-02 06:59:07",""
"28085","XRPUSDT","sell","1","1","2025-10-02 07:08:01","2025-10-02 07:08:06",""
"28089","XRPUSDT","buy","1","1","2025-10-02 07:38:04","2025-10-02 07:38:09",""
"28091","XRPUSDT","buy","1","1","2025-10-02 07:39:02","2025-10-02 07:39:06",""
"28092","XRPUSDT","buy","1","1","2025-10-02 07:40:01","2025-10-02 07:40:04",""
"28094","XRPUSDT","sell","1","1","2025-10-02 07:43:04","2025-10-02 07:43:08",""
"28095","XRPUSDT","sell","1","1","2025-10-02 07:44:02","2025-10-02 07:44:05",""
"28096","XRPUSDT","sell","1","1","2025-10-02 07:50:01","2025-10-02 07:50:06",""
"28103","XRPUSDT","sell","1","1","2025-10-02 08:19:07","2025-10-02 08:19:12",""
"28106","XRPUSDT","sell","1","1","2025-10-02 08:22:03","2025-10-02 08:22:06",""
"28108","XRPUSDT","sell","1","1","2025-10-02 08:24:00","2025-10-02 08:24:05",""
"28113","XRPUSDT","sell","1","1","2025-10-02 08:57:09","2025-10-02 08:57:12",""
"28117","XRPUSDT","sell","1","1","2025-10-02 09:04:00","2025-10-02 09:04:08",""
"28120","XRPUSDT","sell","1","1","2025-10-02 09:05:01","2025-10-02 09:05:05",""
"28122","XRPUSDT","sell","1","1","2025-10-02 09:11:03","2025-10-02 09:11:06",""
"28123","XRPUSDT","buy","1","1","2025-10-02 09:34:01","2025-10-02 09:34:05",""
"28129","XRPUSDT","buy","1","1","2025-10-02 09:38:02","2025-10-02 09:38:08",""
"28136","XRPUSDT","sell","1","1","2025-10-02 10:03:01","2025-10-02 10:03:03",""
"28137","XRPUSDT","sell","1","1","2025-10-02 10:06:03","2025-10-02 10:06:06",""
"28140","XRPUSDT","sell","1","1","2025-10-02 10:10:03","2025-10-02 10:10:08",""
"28144","XRPUSDT","sell","1","1","2025-10-02 10:27:00","2025-10-02 10:27:03",""
"28150","XRPUSDT","sell","1","1","2025-10-02 10:43:08","2025-10-02 10:43:11",""
"28157","XRPUSDT","sell","1","1","2025-10-02 10:50:01","2025-10-02 10:50:06",""
"28162","XRPUSDT","buy","1","1","2025-10-02 11:04:00","2025-10-02 11:04:03",""
"28165","XRPUSDT","buy","1","1","2025-10-02 11:08:04","2025-10-02 11:08:07",""
"28170","XRPUSDT","sell","1","1","2025-10-02 11:37:00","2025-10-02 11:37:07",""
"28172","XRPUSDT","sell","1","1","2025-10-02 11:40:01","2025-10-02 11:40:05",""
"28183","XRPUSDT","sell","1","1","2025-10-02 12:31:01","2025-10-02 12:31:04",""
"28190","XRPUSDT","sell","1","1","2025-10-02 13:09:01","2025-10-02 13:09:05",""
"28192","XRPUSDT","sell","1","1","2025-10-02 13:11:00","2025-10-02 13:11:03",""
"28196","XRPUSDT","buy","1","1","2025-10-02 13:30:04","2025-10-02 13:30:08",""
"28202","XRPUSDT","sell","1","1","2025-10-02 13:49:01","2025-10-02 13:49:05",""
"28204","XRPUSDT","sell","1","1","2025-10-02 13:55:02","2025-10-02 13:55:07",""
"28207","XRPUSDT","buy","1","1","2025-10-02 14:09:00","2025-10-02 14:09:03",""
"28210","XRPUSDT","buy","1","1","2025-10-02 14:10:05","2025-10-02 14:10:08",""
"28214","XRPUSDT","sell","1","1","2025-10-02 14:27:01","2025-10-02 14:27:07",""
"28216","XRPUSDT","sell","1","1","2025-10-02 14:31:02","2025-10-02 14:31:05",""
"28233","XRPUSDT","sell","1","1","2025-10-02 15:16:12","2025-10-02 15:16:16",""
"28234","XRPUSDT","sell","1","1","2025-10-02 15:17:02","2025-10-02 15:17:06",""
"28235","XRPUSDT","sell","1","1","2025-10-02 15:22:03","2025-10-02 15:22:07",""
"28240","XRPUSDT","sell","1","1","2025-10-02 15:31:02","2025-10-02 15:31:06",""
"28242","XRPUSDT","sell","1","1","2025-10-02 15:34:00","2025-10-02 15:34:03",""
"28244","XRPUSDT","sell","1","1","2025-10-02 15:40:02","2025-10-02 15:40:05",""
"28247","XRPUSDT","sell","1","1","2025-10-02 16:04:00","2025-10-02 16:04:04",""
"28251","XRPUSDT","sell","1","1","2025-10-02 16:16:00","2025-10-02 16:16:03",""
"28252","XRPUSDT","sell","1","1","2025-10-02 16:18:01","2025-10-02 16:18:05",""
"28255","XRPUSDT","buy","1","1","2025-10-02 16:27:10","2025-10-02 16:27:15",""
"28261","XRPUSDT","buy","1","1","2025-10-02 16:53:03","2025-10-02 16:53:06",""
"28295","XRPUSDT","sell","1","1","2025-10-02 18:22:00","2025-10-02 18:22:04",""
"28299","XRPUSDT","buy","1","1","2025-10-02 18:35:02","2025-10-02 18:35:05",""
"28307","XRPUSDT","sell","1","1","2025-10-02 19:03:00","2025-10-02 19:03:04",""
"28320","XRPUSDT","sell","1","1","2025-10-02 19:53:01","2025-10-02 19:53:04",""
"28327","XRPUSDT","sell","1","1","2025-10-02 20:13:00","2025-10-02 20:13:04",""
"28329","XRPUSDT","sell","1","1","2025-10-02 20:14:00","2025-10-02 20:14:03",""
"28332","XRPUSDT","buy","1","1","2025-10-02 20:28:04","2025-10-02 20:28:08",""
"28333","XRPUSDT","buy","1","1","2025-10-02 20:30:01","2025-10-02 20:30:05",""
"28334","XRPUSDT","buy","1","1","2025-10-02 20:32:01","2025-10-02 20:32:04",""
"28337","XRPUSDT","sell","1","1","2025-10-02 20:47:02","2025-10-02 20:47:05",""
"28350","XRPUSDT","buy","1","1","2025-10-02 21:34:00","2025-10-02 21:34:05",""
"28352","XRPUSDT","sell","1","1","2025-10-02 21:37:05","2025-10-02 21:37:08",""
"28354","XRPUSDT","sell","1","1","2025-10-02 21:39:00","2025-10-02 21:39:06",""
"28363","XRPUSDT","buy","1","1","2025-10-02 22:17:02","2025-10-02 22:17:08",""
"28367","XRPUSDT","buy","1","1","2025-10-02 22:21:01","2025-10-02 22:21:04",""
"28375","XRPUSDT","sell","1","1","2025-10-02 22:53:01","2025-10-02 22:53:06",""
"28376","XRPUSDT","sell","1","1","2025-10-02 22:54:01","2025-10-02 22:54:05",""
"28388","XRPUSDT","buy","1","1","2025-10-02 23:46:01","2025-10-02 23:46:07",""
"28392","XRPUSDT","buy","1","1","2025-10-02 23:52:00","2025-10-02 23:52:06",""
"28418","XRPUSDT","sell","1","1","2025-10-03 01:14:00","2025-10-03 01:14:09",""
"28419","XRPUSDT","sell","1","1","2025-10-03 01:15:02","2025-10-03 01:15:06",""
"28421","XRPUSDT","sell","1","1","2025-10-03 01:31:01","2025-10-03 01:31:09",""
"28422","XRPUSDT","sell","1","1","2025-10-03 01:32:01","2025-10-03 01:32:06",""
"28427","XRPUSDT","sell","1","1","2025-10-03 01:48:00","2025-10-03 01:48:08",""
"28428","XRPUSDT","sell","1","1","2025-10-03 01:49:01","2025-10-03 01:49:04",""
"28429","XRPUSDT","sell","1","1","2025-10-03 01:53:01","2025-10-03 01:53:05",""
"28443","XRPUSDT","buy","1","1","2025-10-03 02:24:01","2025-10-03 02:24:07",""
"28449","XRPUSDT","sell","1","1","2025-10-03 02:49:01","2025-10-03 02:49:07",""
"28451","XRPUSDT","sell","1","1","2025-10-03 02:50:03","2025-10-03 02:50:07",""
"28464","XRPUSDT","sell","1","1","2025-10-03 03:34:00","2025-10-03 03:34:07",""
"28465","XRPUSDT","sell","1","1","2025-10-03 03:36:03","2025-10-03 03:36:07",""
"28468","XRPUSDT","sell","1","1","2025-10-03 03:51:01","2025-10-03 03:51:06",""
"28474","XRPUSDT","sell","1","1","2025-10-03 04:15:06","2025-10-03 04:15:10",""
"28476","XRPUSDT","sell","1","1","2025-10-03 04:43:00","2025-10-03 04:43:03",""
"28477","XRPUSDT","sell","1","1","2025-10-03 04:46:01","2025-10-03 04:46:04",""
"28483","XRPUSDT","buy","1","1","2025-10-03 05:02:00","2025-10-03 05:02:05",""
"28484","XRPUSDT","buy","1","1","2025-10-03 05:04:01","2025-10-03 05:04:05",""
"28485","XRPUSDT","buy","1","1","2025-10-03 05:05:01","2025-10-03 05:05:04",""
"28486","XRPUSDT","buy","1","1","2025-10-03 05:07:00","2025-10-03 05:07:08",""
"28508","XRPUSDT","sell","1","1","2025-10-03 06:09:01","2025-10-03 06:09:06",""
"28515","XRPUSDT","buy","1","1","2025-10-03 06:30:04","2025-10-03 06:30:08",""
"28528","XRPUSDT","buy","1","1","2025-10-03 07:25:00","2025-10-03 07:25:04",""
"28529","XRPUSDT","buy","1","1","2025-10-03 07:26:01","2025-10-03 07:26:04",""
"28531","XRPUSDT","sell","1","1","2025-10-03 07:31:01","2025-10-03 07:31:06",""
"28537","XRPUSDT","buy","1","1","2025-10-03 07:55:02","2025-10-03 07:55:06",""
"28548","XRPUSDT","buy","1","1","2025-10-03 08:26:01","2025-10-03 08:26:05",""
"28549","XRPUSDT","buy","1","1","2025-10-03 08:27:00","2025-10-03 08:27:03",""
"28556","XRPUSDT","buy","1","1","2025-10-03 09:05:01","2025-10-03 09:05:04",""
"28558","XRPUSDT","buy","1","1","2025-10-03 09:11:02","2025-10-03 09:11:05",""
"28559","XRPUSDT","buy","1","1","2025-10-03 09:12:02","2025-10-03 09:12:05",""
"28563","XRPUSDT","buy","1","1","2025-10-03 09:44:01","2025-10-03 09:44:06",""
"28574","XRPUSDT","buy","1","1","2025-10-03 10:19:01","2025-10-03 10:19:05",""
"28577","XRPUSDT","buy","1","1","2025-10-03 10:21:03","2025-10-03 10:21:07",""
"28579","XRPUSDT","buy","1","1","2025-10-03 10:24:03","2025-10-03 10:24:06",""
"28580","XRPUSDT","buy","1","1","2025-10-03 10:26:05","2025-10-03 10:26:08",""
"28586","XRPUSDT","sell","1","1","2025-10-03 10:48:01","2025-10-03 10:48:04",""
"28587","XRPUSDT","sell","1","1","2025-10-03 10:49:01","2025-10-03 10:49:04",""
"28591","XRPUSDT","buy","1","1","2025-10-03 10:58:03","2025-10-03 10:58:07",""
"28597","XRPUSDT","buy","1","1","2025-10-03 11:29:06","2025-10-03 11:29:09",""
"28598","XRPUSDT","buy","1","1","2025-10-03 11:30:04","2025-10-03 11:30:07",""
"28600","XRPUSDT","sell","1","1","2025-10-03 11:39:01","2025-10-03 11:39:06",""
"28601","XRPUSDT","sell","1","1","2025-10-03 11:40:01","2025-10-03 11:40:05",""
"28608","XRPUSDT","sell","1","1","2025-10-03 11:57:00","2025-10-03 11:57:04",""
"28613","XRPUSDT","sell","1","1","2025-10-03 12:05:01","2025-10-03 12:05:06",""
"28614","XRPUSDT","sell","1","1","2025-10-03 12:06:04","2025-10-03 12:06:07",""
"28618","XRPUSDT","sell","1","1","2025-10-03 12:17:01","2025-10-03 12:17:05",""
"28619","XRPUSDT","sell","1","1","2025-10-03 12:21:05","2025-10-03 12:21:09",""
"28620","XRPUSDT","sell","1","1","2025-10-03 12:22:00","2025-10-03 12:22:05",""
"28632","XRPUSDT","buy","1","1","2025-10-03 12:51:01","2025-10-03 12:51:06",""
"28634","XRPUSDT","buy","1","1","2025-10-03 12:58:01","2025-10-03 12:58:04",""
"28636","XRPUSDT","buy","1","1","2025-10-03 12:59:06","2025-10-03 12:59:10",""
"28638","XRPUSDT","buy","1","1","2025-10-03 13:04:02","2025-10-03 13:04:06",""
"28639","XRPUSDT","sell","1","1","2025-10-03 13:14:11","2025-10-03 13:14:15",""
"28649","XRPUSDT","sell","1","1","2025-10-03 13:53:01","2025-10-03 13:53:06",""
"28654","XRPUSDT","buy","1","1","2025-10-03 14:09:02","2025-10-03 14:09:06",""
"28656","XRPUSDT","buy","1","1","2025-10-03 14:10:02","2025-10-03 14:10:04",""
"28677","XRPUSDT","sell","1","1","2025-10-03 15:08:03","2025-10-03 15:08:07",""
"28686","XRPUSDT","sell","1","1","2025-10-03 15:34:06","2025-10-03 15:34:10",""
"28688","XRPUSDT","sell","1","1","2025-10-03 15:39:00","2025-10-03 15:39:05",""
"28696","XRPUSDT","buy","1","1","2025-10-03 15:49:01","2025-10-03 15:49:06",""
"28699","XRPUSDT","buy","1","1","2025-10-03 15:51:01","2025-10-03 15:51:05",""
"28706","XRPUSDT","sell","1","1","2025-10-03 16:20:01","2025-10-03 16:20:07",""
"28708","XRPUSDT","buy","1","1","2025-10-03 16:30:05","2025-10-03 16:30:11",""
"28713","XRPUSDT","sell","1","1","2025-10-03 16:59:00","2025-10-03 16:59:05",""
"28714","XRPUSDT","sell","1","1","2025-10-03 17:01:05","2025-10-03 17:01:10",""
"28715","XRPUSDT","sell","1","1","2025-10-03 17:02:00","2025-10-03 17:02:03",""
"28718","XRPUSDT","sell","1","1","2025-10-03 17:09:00","2025-10-03 17:09:06",""
"28724","XRPUSDT","buy","1","1","2025-10-03 17:19:01","2025-10-03 17:19:06",""
"28726","XRPUSDT","sell","1","1","2025-10-03 17:22:01","2025-10-03 17:22:08",""
"28727","XRPUSDT","sell","1","1","2025-10-03 17:47:01","2025-10-03 17:47:08",""
"28728","XRPUSDT","sell","1","1","2025-10-03 17:48:01","2025-10-03 17:48:04",""
"28737","XRPUSDT","buy","1","1","2025-10-03 18:35:01","2025-10-03 18:35:09",""
"28739","XRPUSDT","sell","1","1","2025-10-03 19:01:03","2025-10-03 19:01:07",""
"28741","XRPUSDT","sell","1","1","2025-10-03 19:07:00","2025-10-03 19:07:06",""
"28756","XRPUSDT","sell","1","1","2025-10-03 19:32:06","2025-10-03 19:32:11",""
"28757","XRPUSDT","sell","1","1","2025-10-03 19:33:06","2025-10-03 19:33:09",""
"28759","XRPUSDT","sell","1","1","2025-10-03 19:41:03","2025-10-03 19:41:08",""
"28760","XRPUSDT","sell","1","1","2025-10-03 19:42:01","2025-10-03 19:42:04",""
"28763","XRPUSDT","sell","1","1","2025-10-03 20:02:05","2025-10-03 20:02:09",""
"28766","XRPUSDT","buy","1","1","2025-10-03 20:09:01","2025-10-03 20:09:05",""
"28772","XRPUSDT","buy","1","1","2025-10-03 20:13:02","2025-10-03 20:13:08",""
"28779","XRPUSDT","sell","1","1","2025-10-03 20:46:02","2025-10-03 20:46:05",""
"28782","XRPUSDT","buy","1","1","2025-10-03 21:05:01","2025-10-03 21:05:04",""
"28784","XRPUSDT","buy","1","1","2025-10-03 21:06:02","2025-10-03 21:06:07",""
"28795","XRPUSDT","buy","1","1","2025-10-03 21:43:01","2025-10-03 21:43:04",""
"28796","XRPUSDT","buy","1","1","2025-10-03 21:48:02","2025-10-03 21:48:05",""
"28804","XRPUSDT","buy","1","1","2025-10-03 22:07:00","2025-10-03 22:07:04",""
"28821","XRPUSDT","sell","1","1","2025-10-03 22:33:01","2025-10-03 22:33:06",""
"28830","XRPUSDT","buy","1","1","2025-10-03 23:19:00","2025-10-03 23:19:03",""
"28832","XRPUSDT","buy","1","1","2025-10-03 23:21:01","2025-10-03 23:21:06",""
"28839","XRPUSDT","sell","1","1","2025-10-03 23:49:00","2025-10-03 23:49:06",""
"28852","XRPUSDT","sell","1","1","2025-10-04 00:23:01","2025-10-04 00:23:09",""
"28867","XRPUSDT","sell","1","1","2025-10-04 01:00:07","2025-10-04 01:00:13",""
"28869","XRPUSDT","sell","1","1","2025-10-04 01:01:01","2025-10-04 01:01:04",""
"28874","XRPUSDT","sell","1","1","2025-10-04 01:27:02","2025-10-04 01:27:06",""
"28880","XRPUSDT","buy","1","1","2025-10-04 01:48:01","2025-10-04 01:48:05",""
"28884","XRPUSDT","buy","1","1","2025-10-04 01:54:01","2025-10-04 01:54:04",""
"28886","XRPUSDT","buy","1","1","2025-10-04 01:59:01","2025-10-04 01:59:04",""
"28888","XRPUSDT","buy","1","1","2025-10-04 02:00:03","2025-10-04 02:00:09",""
"28894","XRPUSDT","buy","1","1","2025-10-04 02:03:04","2025-10-04 02:03:09",""
"28896","XRPUSDT","buy","1","1","2025-10-04 02:04:01","2025-10-04 02:04:07",""
"28906","XRPUSDT","buy","1","1","2025-10-04 02:53:05","2025-10-04 02:53:12",""
"28907","XRPUSDT","buy","1","1","2025-10-04 02:54:06","2025-10-04 02:54:09",""
"28909","XRPUSDT","buy","1","1","2025-10-04 02:55:03","2025-10-04 02:55:07",""
"28915","XRPUSDT","buy","1","1","2025-10-04 03:52:01","2025-10-04 03:52:09",""
"28919","XRPUSDT","buy","1","1","2025-10-04 04:07:01","2025-10-04 04:07:04",""
"28923","XRPUSDT","sell","1","1","2025-10-04 04:19:02","2025-10-04 04:19:10",""
"28931","XRPUSDT","buy","1","1","2025-10-04 04:43:01","2025-10-04 04:43:06",""
"28933","XRPUSDT","buy","1","1","2025-10-04 04:48:00","2025-10-04 04:48:07",""
"28936","XRPUSDT","buy","1","1","2025-10-04 05:02:02","2025-10-04 05:02:05",""
"28938","XRPUSDT","buy","1","1","2025-10-04 05:07:02","2025-10-04 05:07:04",""
"28949","XRPUSDT","sell","1","1","2025-10-04 05:41:01","2025-10-04 05:41:04",""
"28957","XRPUSDT","sell","1","1","2025-10-04 06:09:01","2025-10-04 06:09:08",""
"28974","XRPUSDT","buy","1","1","2025-10-04 06:53:04","2025-10-04 06:53:11",""
"28981","XRPUSDT","sell","1","1","2025-10-04 07:26:02","2025-10-04 07:26:06",""
"28984","XRPUSDT","sell","1","1","2025-10-04 07:29:12","2025-10-04 07:29:16",""
"28989","XRPUSDT","buy","1","1","2025-10-04 08:11:00","2025-10-04 08:11:06",""
"28994","XRPUSDT","buy","1","1","2025-10-04 08:13:00","2025-10-04 08:13:04",""
"28998","XRPUSDT","buy","1","1","2025-10-04 08:33:03","2025-10-04 08:33:10",""
"29005","XRPUSDT","sell","1","1","2025-10-04 09:04:01","2025-10-04 09:04:06",""
"29007","XRPUSDT","sell","1","1","2025-10-04 09:06:00","2025-10-04 09:06:05",""
"29010","XRPUSDT","sell","1","1","2025-10-04 09:08:03","2025-10-04 09:08:07",""
"29015","XRPUSDT","buy","1","1","2025-10-04 09:27:06","2025-10-04 09:27:10",""
"29019","XRPUSDT","sell","1","1","2025-10-04 09:36:00","2025-10-04 09:36:10",""
"29022","XRPUSDT","buy","1","1","2025-10-04 09:51:01","2025-10-04 09:51:07",""
"29023","XRPUSDT","buy","1","1","2025-10-04 09:52:00","2025-10-04 09:52:04",""
"29027","XRPUSDT","buy","1","1","2025-10-04 10:11:02","2025-10-04 10:11:10",""
"29030","XRPUSDT","buy","1","1","2025-10-04 10:17:04","2025-10-04 10:17:07",""
"29031","XRPUSDT","buy","1","1","2025-10-04 10:18:00","2025-10-04 10:18:03",""
"29033","XRPUSDT","buy","1","1","2025-10-04 10:34:03","2025-10-04 10:34:07",""
"29034","XRPUSDT","buy","1","1","2025-10-04 10:35:03","2025-10-04 10:35:06",""
"29043","XRPUSDT","buy","1","1","2025-10-04 10:55:02","2025-10-04 10:55:05",""
"29044","XRPUSDT","buy","1","1","2025-10-04 10:56:01","2025-10-04 10:56:04",""
"29046","XRPUSDT","sell","1","1","2025-10-04 11:03:02","2025-10-04 11:03:05",""
"29051","XRPUSDT","buy","1","1","2025-10-04 11:18:00","2025-10-04 11:18:05",""
"29053","XRPUSDT","buy","1","1","2025-10-04 11:19:06","2025-10-04 11:19:09",""
"29067","XRPUSDT","buy","1","1","2025-10-04 12:03:00","2025-10-04 12:03:06",""
"29082","XRPUSDT","sell","1","1","2025-10-04 12:53:03","2025-10-04 12:53:07",""
"29083","XRPUSDT","sell","1","1","2025-10-04 12:54:01","2025-10-04 12:54:04",""
"29086","XRPUSDT","sell","1","1","2025-10-04 13:14:06","2025-10-04 13:14:10",""
"29087","XRPUSDT","buy","1","1","2025-10-04 13:16:01","2025-10-04 13:16:05",""
"29094","XRPUSDT","sell","1","1","2025-10-04 13:42:03","2025-10-04 13:42:07",""
"29098","XRPUSDT","sell","1","1","2025-10-04 14:08:04","2025-10-04 14:08:07",""
"29100","XRPUSDT","sell","1","1","2025-10-04 14:09:01","2025-10-04 14:09:04",""
"29105","XRPUSDT","sell","1","1","2025-10-04 14:14:04","2025-10-04 14:14:07",""
"29110","XRPUSDT","buy","1","1","2025-10-04 14:44:06","2025-10-04 14:44:09",""
"29121","XRPUSDT","sell","1","1","2025-10-04 15:16:01","2025-10-04 15:16:04",""
"29127","XRPUSDT","buy","1","1","2025-10-04 15:44:01","2025-10-04 15:44:05",""
"29128","XRPUSDT","buy","1","1","2025-10-04 15:45:02","2025-10-04 15:45:05",""
"29129","XRPUSDT","buy","1","1","2025-10-04 15:54:01","2025-10-04 15:54:04",""
"29132","XRPUSDT","buy","1","1","2025-10-04 15:56:04","2025-10-04 15:56:08",""
"29135","XRPUSDT","sell","1","1","2025-10-04 16:13:01","2025-10-04 16:13:05",""
"29139","XRPUSDT","buy","1","1","2025-10-04 16:35:00","2025-10-04 16:35:04",""
"29150","XRPUSDT","buy","1","1","2025-10-04 17:16:02","2025-10-04 17:16:06",""
"29157","XRPUSDT","buy","1","1","2025-10-04 17:40:02","2025-10-04 17:40:07",""
"29160","XRPUSDT","buy","1","1","2025-10-04 17:44:00","2025-10-04 17:44:05",""
"29163","XRPUSDT","sell","1","1","2025-10-04 18:05:02","2025-10-04 18:05:05",""
"29166","XRPUSDT","sell","1","1","2025-10-04 18:11:04","2025-10-04 18:11:07",""
